-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 17:28:41 UTC. --
Oct 10 17:07:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:07:28.095847 W | wal: sync duration of 3.552405309s, expected less than 1s
Oct 10 17:24:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:20.625347 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.427245713s) to execute
Oct 10 17:24:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:20.625458 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-6mprp\" " with result "range_response_count:1 size:2314" took too long (1.65255657s) to execute
Oct 10 17:24:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:20.625652 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (649.883056ms) to execute
Oct 10 17:24:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:20.625978 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (704.035544ms) to execute
Oct 10 17:24:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:20.626188 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (707.779155ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.618084 W | wal: sync duration of 1.981855918s, expected less than 1s
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.621856 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-6mprp\" " with result "range_response_count:1 size:2314" took too long (1.876204628s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.622123 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/prometheus\" " with result "range_response_count:1 size:580" took too long (1.984446398s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.622207 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/prometheus\" " with result "range_response_count:1 size:580" took too long (1.984838465s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.622260 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/heapster\" " with result "range_response_count:0 size:7" took too long (1.704937057s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.622586 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/prometheus\" " with result "range_response_count:1 size:580" took too long (1.988712252s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.622660 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (1.616425839s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.622799 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:131" took too long (1.988940232s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.622990 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-6mprp\" " with result "range_response_count:1 size:2314" took too long (1.874326677s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.623428 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/generic-garbage-collector\" " with result "range_response_count:1 size:274" took too long (1.985635537s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.623601 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-6mprp\" " with result "range_response_count:1 size:2314" took too long (1.357348773s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.623751 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1477" took too long (384.046216ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.624041 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.278329107s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.624241 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-6mprp\" " with result "range_response_count:1 size:2314" took too long (1.34656107s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.624288 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/prometheus\" " with result "range_response_count:1 size:580" took too long (1.986844879s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.624717 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (1.978582643s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.624931 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (1.983370323s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.625084 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (1.978935611s) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.854341 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (206.532214ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.854743 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (191.448321ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.854942 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (207.401112ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.855262 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (208.247751ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.856476 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (206.798107ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.856723 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (210.842872ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.857272 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (188.239651ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.857649 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (208.989549ms) to execute
Oct 10 17:24:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:22.858140 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (209.807926ms) to execute
Oct 10 17:24:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:23.144367 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (262.924069ms) to execute
Oct 10 17:24:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:23.144658 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1911" took too long (272.207287ms) to execute
Oct 10 17:24:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:23.737675 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:10 size:43619" took too long (348.747005ms) to execute
Oct 10 17:24:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:24.474194 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-rn4kk\" " with result "range_response_count:1 size:2440" took too long (218.41401ms) to execute
Oct 10 17:24:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:26.176588 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (606.857824ms) to execute
Oct 10 17:24:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:27.872224 W | wal: sync duration of 1.317072692s, expected less than 1s
Oct 10 17:24:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:27.878839 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.201921938s) to execute
Oct 10 17:24:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:27.885994 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (1.085954712s) to execute
Oct 10 17:24:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:27.886193 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (344.71064ms) to execute
Oct 10 17:24:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:27.886438 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (386.053957ms) to execute
Oct 10 17:24:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:27.886643 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (810.558724ms) to execute
Oct 10 17:24:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:27.887004 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.011171722s) to execute
Oct 10 17:24:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:33.880445 W | wal: sync duration of 1.010146692s, expected less than 1s
Oct 10 17:24:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:33.883864 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3152" took too long (1.013081454s) to execute
Oct 10 17:24:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:33.925401 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/signalfxs\" range_end:\"/registry/config.istio.io/signalfxt\" count_only:true " with result "range_response_count:0 size:7" took too long (250.283722ms) to execute
Oct 10 17:24:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:33.925654 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "range_response_count:0 size:9" took too long (424.921075ms) to execute
Oct 10 17:24:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:33.925938 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-6mprp\" " with result "range_response_count:1 size:2314" took too long (340.69606ms) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.542222 W | wal: sync duration of 1.194310581s, expected less than 1s
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.545923 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/redisquotas\" range_end:\"/registry/config.istio.io/redisquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (1.010416744s) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.759518 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kubernetesenvs\" range_end:\"/registry/config.istio.io/kubernetesenvt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.101116298s) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.760326 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (494.672547ms) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.760836 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (511.704606ms) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.761321 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (572.698516ms) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.761740 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (823.401262ms) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.762092 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (826.974461ms) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.762519 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "range_response_count:0 size:7" took too long (861.434086ms) to execute
Oct 10 17:24:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:24:36.762896 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (1.031818783s) to execute
