-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 07:38:14 UTC. --
Oct 10 07:17:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:17:07.076214 I | mvcc: store.index: compact 32054468
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.669011 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (2.088147299s) to execute
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.760405 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.760465 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.760478 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.923330 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (2.342085826s) to execute
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.260655 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.260705 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.260720 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.484071 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (2.902795177s) to execute
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.606593 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "error:context canceled" took too long (3.064589916s) to execute
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.760951 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.761022 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:52.761109 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:53.261122 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:53.261172 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:53.261220 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:53.261243 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "error:context canceled" took too long (3.725370244s) to execute
Oct 10 07:36:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:53.761479 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:53.761555 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:53.761577 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:54.261742 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:54.261802 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:54.261830 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:54.761905 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:54.761971 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:54.762019 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:55.262105 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:55.262142 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:55.262150 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:55.278751 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (5.69780814s) to execute
Oct 10 07:36:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:55.762417 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:55.762489 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:55.762523 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:56.056469 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-citadel-service-account-token-q9wn9\" " with result "error:context canceled" took too long (6.475415639s) to execute
Oct 10 07:36:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:56.262673 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:56.262751 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:56.262807 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:56.763158 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:56.763228 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:56.763246 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.263325 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.263393 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.263412 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.590738 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "error:context canceled" took too long (8.009735586s) to execute
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.752925 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "error:context canceled" took too long (8.171952638s) to execute
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.763536 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.763624 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.763722 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.837696 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "error:context canceled" took too long (8.256784756s) to execute
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.856445 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "error:context canceled" took too long (8.395809528s) to execute
Oct 10 07:36:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:57.876292 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:context canceled" took too long (8.295388676s) to execute
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.263821 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.263889 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.263919 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.428707 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (8.847865599s) to execute
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.494332 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "error:context canceled" took too long (8.913060334s) to execute
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.764441 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.764541 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.764605 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:58.802935 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (9.221974985s) to execute
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.232771 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "error:context canceled" took too long (9.651568327s) to execute
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.264279 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.264386 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.264402 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.383688 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (9.802445362s) to execute
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.764615 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.764675 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:59.764693 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.052631 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (10.471761112s) to execute
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.206097 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "error:context canceled" took too long (10.624868388s) to execute
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.264790 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.264861 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.264898 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.588466 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (11.007507554s) to execute
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.764925 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.764969 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.765020 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:37:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:00.838366 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (11.257148575s) to execute
Oct 10 07:37:01 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:01.125604 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (11.544621324s) to execute
Oct 10 07:37:01 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:01.204879 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:context canceled" took too long (11.623872552s) to execute
Oct 10 07:37:01 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:37:01.265254 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
